h_country,nameOfAggr,year,quarter,subGroup,subGroupVal,C_Value,h_name,QI,YQ,isAngelKPI,aggFunc,Value,data_Pts,data_missing,isKPI,pct_missing,isYearAgg,isCountryAgg,qual4Stroke Ready,qual4Diamond,qual4Platinum,qual4Gold,qual4NA,MedianGeg_C,diffFromC,CSoAboveCountry,CSoAboveDiamond,CSoAbovePlatinum,CSoAboveGold,is1stgeqC,is1stGold,is1stPlat,is1stDiam
Over rainbow,door_to_needle,2020,Q4,imaging_done,TRUE,NA,Mercy,door_to_needle,2020 Q4,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_needle,2020,Q4,stroke_type,ischemic,NA,Mercy,door_to_needle,2020 Q4,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_needle,2020,Q4,gender,female,NA,Mercy,door_to_needle,2020 Q4,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_needle,2020,Q4,gender,male,NA,Mercy,door_to_needle,2020 Q4,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,af_p_dis_anticoag,2020,all,NA,NA,NA,Mercy,discharge_any_anticoagulant,2020,TRUE,pct,53.8,52,16,FALSE,23.5,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,af_p_dis_anticoag,2020,all,first_hospital,TRUE,NA,Mercy,discharge_any_anticoagulant,2020,TRUE,pct,53.8,52,16,FALSE,23.5,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,af_p_dis_anticoag,2020,all,prenotification,NA,NA,Mercy,discharge_any_anticoagulant,2020,TRUE,pct,53.8,52,16,FALSE,23.5,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,af_p_dis_anticoag,2020,all,imaging_done,TRUE,NA,Mercy,discharge_any_anticoagulant,2020,TRUE,pct,53.8,52,16,FALSE,23.5,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,af_p_dis_anticoag,2020,all,stroke_type,ischemic,NA,Mercy,discharge_any_anticoagulant,2020,TRUE,pct,53.8,52,16,FALSE,23.5,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,af_p_dis_anticoag,2020,all,gender,female,NA,Mercy,discharge_any_anticoagulant,2020,TRUE,pct,61.1,18,7,FALSE,28,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,af_p_dis_anticoag,2020,all,gender,male,NA,Mercy,discharge_any_anticoagulant,2020,TRUE,pct,50,34,9,FALSE,20.9,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,isp_dis_antiplat,2020,all,NA,NA,NA,Mercy,discharge_any_antiplatelet,2020,TRUE,pct,78.8,52,16,FALSE,23.5,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,isp_dis_antiplat,2020,all,first_hospital,TRUE,NA,Mercy,discharge_any_antiplatelet,2020,TRUE,pct,78.8,52,16,FALSE,23.5,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,isp_dis_antiplat,2020,all,prenotification,NA,NA,Mercy,discharge_any_antiplatelet,2020,TRUE,pct,78.8,52,16,FALSE,23.5,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,isp_dis_antiplat,2020,all,imaging_done,TRUE,NA,Mercy,discharge_any_antiplatelet,2020,TRUE,pct,78.8,52,16,FALSE,23.5,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,isp_dis_antiplat,2020,all,stroke_type,ischemic,NA,Mercy,discharge_any_antiplatelet,2020,TRUE,pct,78.8,52,16,FALSE,23.5,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,isp_dis_antiplat,2020,all,gender,female,NA,Mercy,discharge_any_antiplatelet,2020,TRUE,pct,77.8,18,7,FALSE,28,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,isp_dis_antiplat,2020,all,gender,male,NA,Mercy,discharge_any_antiplatelet,2020,TRUE,pct,79.4,34,9,FALSE,20.9,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2020,all,NA,NA,24.5,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2020,all,NA,NA,72.3,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_groin,2020,all,NA,NA,73,Mercy,door_to_groin,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2020,all,first_hospital,TRUE,NA,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2020,all,prenotification,NA,NA,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2020,all,imaging_done,TRUE,NA,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2020,all,stroke_type,ischemic,NA,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2020,all,gender,female,NA,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2020,all,gender,male,NA,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2020,all,first_hospital,TRUE,NA,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2020,all,prenotification,NA,NA,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2020,all,imaging_done,TRUE,NA,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2020,all,stroke_type,ischemic,NA,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2020,all,gender,female,NA,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2020,all,gender,male,NA,Mercy,door_to_groin,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_groin,2020,all,first_hospital,TRUE,NA,Mercy,door_to_groin,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_groin,2020,all,prenotification,NA,NA,Mercy,door_to_groin,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_groin,2020,all,imaging_done,TRUE,NA,Mercy,door_to_groin,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_groin,2020,all,stroke_type,ischemic,NA,Mercy,door_to_groin,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_groin,2020,all,gender,female,NA,Mercy,door_to_groin,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_groin,2020,all,gender,male,NA,Mercy,door_to_groin,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_60,2020,all,NA,NA,96.5,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_45,2020,all,NA,NA,91.2,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_needle,2020,all,NA,NA,18,Mercy,door_to_needle,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_60,2020,all,first_hospital,TRUE,NA,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_60,2020,all,prenotification,NA,NA,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_60,2020,all,imaging_done,TRUE,NA,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_60,2020,all,stroke_type,ischemic,NA,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_60,2020,all,gender,female,NA,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_60,2020,all,gender,male,NA,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_45,2020,all,first_hospital,TRUE,NA,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_45,2020,all,prenotification,NA,NA,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_45,2020,all,imaging_done,TRUE,NA,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_45,2020,all,stroke_type,ischemic,NA,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_45,2020,all,gender,female,NA,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dnt_leq_45,2020,all,gender,male,NA,Mercy,door_to_needle,2020,TRUE,pct,NA,0,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_needle,2020,all,first_hospital,TRUE,NA,Mercy,door_to_needle,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_needle,2020,all,prenotification,NA,NA,Mercy,door_to_needle,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_needle,2020,all,imaging_done,TRUE,NA,Mercy,door_to_needle,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_needle,2020,all,stroke_type,ischemic,NA,Mercy,door_to_needle,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_needle,2020,all,gender,female,NA,Mercy,door_to_needle,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_needle,2020,all,gender,male,NA,Mercy,door_to_needle,2020,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,af_p_dis_anticoag,2021,Q1,NA,NA,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,68,25,13,FALSE,34.2,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,af_p_dis_anticoag,2021,Q1,first_hospital,TRUE,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,68,25,13,FALSE,34.2,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,af_p_dis_anticoag,2021,Q1,prenotification,NA,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,68,25,13,FALSE,34.2,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,af_p_dis_anticoag,2021,Q1,imaging_done,FALSE,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,100,1,0,FALSE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,1,1,1,0,0,0,1
Over rainbow,af_p_dis_anticoag,2021,Q1,imaging_done,TRUE,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,66.7,24,9,FALSE,27.3,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Over rainbow,af_p_dis_anticoag,2021,Q1,imaging_done,NA,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,NA,0,4,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Over rainbow,af_p_dis_anticoag,2021,Q1,stroke_type,intracerebral hemorrhage,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,NA,0,3,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Over rainbow,af_p_dis_anticoag,2021,Q1,stroke_type,ischemic,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,70.8,24,6,FALSE,20,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Over rainbow,af_p_dis_anticoag,2021,Q1,stroke_type,subarachnoid hemorrhage,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,NA,0,1,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Over rainbow,af_p_dis_anticoag,2021,Q1,stroke_type,transient ischemic,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,0,1,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Over rainbow,af_p_dis_anticoag,2021,Q1,stroke_type,undetermined,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,NA,0,3,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Over rainbow,af_p_dis_anticoag,2021,Q1,gender,female,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,76.5,17,7,FALSE,29.2,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Over rainbow,af_p_dis_anticoag,2021,Q1,gender,male,NA,Mercy,discharge_any_anticoagulant,2021 Q1,TRUE,pct,50,8,6,FALSE,42.9,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Over rainbow,isp_dis_antiplat,2021,Q1,NA,NA,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,84,25,13,FALSE,34.2,FALSE,FALSE,0,0,0,1,0,NA,NA,0,0,0,1,0,1,0,0
Over rainbow,isp_dis_antiplat,2021,Q1,first_hospital,TRUE,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,84,25,13,FALSE,34.2,FALSE,FALSE,0,0,0,1,0,NA,NA,0,0,0,2,0,0,0,0
Over rainbow,isp_dis_antiplat,2021,Q1,prenotification,NA,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,84,25,13,FALSE,34.2,FALSE,FALSE,0,0,0,1,0,NA,NA,0,0,0,3,0,0,0,0
Over rainbow,isp_dis_antiplat,2021,Q1,imaging_done,FALSE,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,100,1,0,FALSE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,1,1,4,0,0,0,1
Over rainbow,isp_dis_antiplat,2021,Q1,imaging_done,TRUE,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,83.3,24,9,FALSE,27.3,FALSE,FALSE,0,0,0,1,0,NA,NA,0,1,1,5,0,0,0,0
Over rainbow,isp_dis_antiplat,2021,Q1,imaging_done,NA,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,NA,0,4,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,5,0,0,0,0
Over rainbow,isp_dis_antiplat,2021,Q1,stroke_type,intracerebral hemorrhage,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,NA,0,3,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,5,0,0,0,0
Over rainbow,isp_dis_antiplat,2021,Q1,stroke_type,ischemic,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,83.3,24,6,FALSE,20,FALSE,FALSE,0,0,0,1,0,NA,NA,0,1,1,6,0,0,0,0
Over rainbow,isp_dis_antiplat,2021,Q1,stroke_type,subarachnoid hemorrhage,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,NA,0,1,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,6,0,0,0,0
Over rainbow,isp_dis_antiplat,2021,Q1,stroke_type,transient ischemic,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,100,1,0,FALSE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,2,2,7,0,0,0,0
Over rainbow,isp_dis_antiplat,2021,Q1,stroke_type,undetermined,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,NA,0,3,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,2,2,7,0,0,0,0
Over rainbow,isp_dis_antiplat,2021,Q1,gender,female,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,76.5,17,7,FALSE,29.2,FALSE,FALSE,1,0,0,0,0,NA,NA,0,2,2,7,0,0,0,0
Over rainbow,isp_dis_antiplat,2021,Q1,gender,male,NA,Mercy,discharge_any_antiplatelet,2021 Q1,TRUE,pct,100,8,6,FALSE,42.9,FALSE,FALSE,0,1,0,0,0,NA,NA,0,3,3,8,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,NA,NA,22.2,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,NA,NA,61.1,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_groin,2021,Q1,NA,NA,82.5,Mercy,door_to_groin,2021 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,first_hospital,TRUE,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,prenotification,NA,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,imaging_done,FALSE,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,imaging_done,TRUE,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,imaging_done,NA,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,stroke_type,intracerebral hemorrhage,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,stroke_type,ischemic,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,stroke_type,subarachnoid hemorrhage,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,stroke_type,transient ischemic,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,stroke_type,undetermined,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,gender,female,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_120,2021,Q1,gender,male,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,first_hospital,TRUE,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,prenotification,NA,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,imaging_done,FALSE,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,imaging_done,TRUE,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,imaging_done,NA,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,stroke_type,intracerebral hemorrhage,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,stroke_type,ischemic,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,stroke_type,subarachnoid hemorrhage,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,stroke_type,transient ischemic,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,stroke_type,undetermined,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,gender,female,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,dgt_leq_90,2021,Q1,gender,male,NA,Mercy,door_to_groin,2021 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_groin,2021,Q1,first_hospital,TRUE,NA,Mercy,door_to_groin,2021 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_groin,2021,Q1,prenotification,NA,NA,Mercy,door_to_groin,2021 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Over rainbow,door_to_groin,2021,Q1,imaging_done,FALSE,NA,Mercy,door_to_groin,2021 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
